,inkml,img,lg,symlg
1235,/train/INKML/CROHME2019_train/2009213-137-59.inkml,/train/IMG_rendering/2009213-137-59.png,/train/LG/CROHME2019_train/2009213-137-59.lg,/train/SymLG/CROHME2019_train/2009213-137-59.lg
1236,/train/INKML/CROHME2019_train/2009213-137-6.inkml,/train/IMG_rendering/2009213-137-6.png,/train/LG/CROHME2019_train/2009213-137-6.lg,/train/SymLG/CROHME2019_train/2009213-137-6.lg
1237,/train/INKML/CROHME2019_train/2009213-137-60.inkml,/train/IMG_rendering/2009213-137-60.png,/train/LG/CROHME2019_train/2009213-137-60.lg,/train/SymLG/CROHME2019_train/2009213-137-60.lg
1238,/train/INKML/CROHME2019_train/2009213-137-61.inkml,/train/IMG_rendering/2009213-137-61.png,/train/LG/CROHME2019_train/2009213-137-61.lg,/train/SymLG/CROHME2019_train/2009213-137-61.lg
1239,/train/INKML/CROHME2019_train/2009213-137-62.inkml,/train/IMG_rendering/2009213-137-62.png,/train/LG/CROHME2019_train/2009213-137-62.lg,/train/SymLG/CROHME2019_train/2009213-137-62.lg
1240,/train/INKML/CROHME2019_train/2009213-137-64.inkml,/train/IMG_rendering/2009213-137-64.png,/train/LG/CROHME2019_train/2009213-137-64.lg,/train/SymLG/CROHME2019_train/2009213-137-64.lg
1241,/train/INKML/CROHME2019_train/2009213-137-66.inkml,/train/IMG_rendering/2009213-137-66.png,/train/LG/CROHME2019_train/2009213-137-66.lg,/train/SymLG/CROHME2019_train/2009213-137-66.lg
1242,/train/INKML/CROHME2019_train/2009213-137-67.inkml,/train/IMG_rendering/2009213-137-67.png,/train/LG/CROHME2019_train/2009213-137-67.lg,/train/SymLG/CROHME2019_train/2009213-137-67.lg
1243,/train/INKML/CROHME2019_train/2009213-137-68.inkml,/train/IMG_rendering/2009213-137-68.png,/train/LG/CROHME2019_train/2009213-137-68.lg,/train/SymLG/CROHME2019_train/2009213-137-68.lg
1244,/train/INKML/CROHME2019_train/2009213-137-69.inkml,/train/IMG_rendering/2009213-137-69.png,/train/LG/CROHME2019_train/2009213-137-69.lg,/train/SymLG/CROHME2019_train/2009213-137-69.lg
1245,/train/INKML/CROHME2019_train/2009213-137-7.inkml,/train/IMG_rendering/2009213-137-7.png,/train/LG/CROHME2019_train/2009213-137-7.lg,/train/SymLG/CROHME2019_train/2009213-137-7.lg
1246,/train/INKML/CROHME2019_train/2009213-137-71.inkml,/train/IMG_rendering/2009213-137-71.png,/train/LG/CROHME2019_train/2009213-137-71.lg,/train/SymLG/CROHME2019_train/2009213-137-71.lg
1247,/train/INKML/CROHME2019_train/2009213-137-72.inkml,/train/IMG_rendering/2009213-137-72.png,/train/LG/CROHME2019_train/2009213-137-72.lg,/train/SymLG/CROHME2019_train/2009213-137-72.lg
1248,/train/INKML/CROHME2019_train/2009213-137-73.inkml,/train/IMG_rendering/2009213-137-73.png,/train/LG/CROHME2019_train/2009213-137-73.lg,/train/SymLG/CROHME2019_train/2009213-137-73.lg
1249,/train/INKML/CROHME2019_train/2009213-137-74.inkml,/train/IMG_rendering/2009213-137-74.png,/train/LG/CROHME2019_train/2009213-137-74.lg,/train/SymLG/CROHME2019_train/2009213-137-74.lg
1250,/train/INKML/CROHME2019_train/2009213-137-77.inkml,/train/IMG_rendering/2009213-137-77.png,/train/LG/CROHME2019_train/2009213-137-77.lg,/train/SymLG/CROHME2019_train/2009213-137-77.lg
1251,/train/INKML/CROHME2019_train/2009213-137-78.inkml,/train/IMG_rendering/2009213-137-78.png,/train/LG/CROHME2019_train/2009213-137-78.lg,/train/SymLG/CROHME2019_train/2009213-137-78.lg
1252,/train/INKML/CROHME2019_train/2009213-137-79.inkml,/train/IMG_rendering/2009213-137-79.png,/train/LG/CROHME2019_train/2009213-137-79.lg,/train/SymLG/CROHME2019_train/2009213-137-79.lg
1253,/train/INKML/CROHME2019_train/2009213-137-8.inkml,/train/IMG_rendering/2009213-137-8.png,/train/LG/CROHME2019_train/2009213-137-8.lg,/train/SymLG/CROHME2019_train/2009213-137-8.lg
1254,/train/INKML/CROHME2019_train/2009213-137-80.inkml,/train/IMG_rendering/2009213-137-80.png,/train/LG/CROHME2019_train/2009213-137-80.lg,/train/SymLG/CROHME2019_train/2009213-137-80.lg
1255,/train/INKML/CROHME2019_train/2009213-137-81.inkml,/train/IMG_rendering/2009213-137-81.png,/train/LG/CROHME2019_train/2009213-137-81.lg,/train/SymLG/CROHME2019_train/2009213-137-81.lg
1256,/train/INKML/CROHME2019_train/2009213-137-83.inkml,/train/IMG_rendering/2009213-137-83.png,/train/LG/CROHME2019_train/2009213-137-83.lg,/train/SymLG/CROHME2019_train/2009213-137-83.lg
1257,/train/INKML/CROHME2019_train/2009213-137-84.inkml,/train/IMG_rendering/2009213-137-84.png,/train/LG/CROHME2019_train/2009213-137-84.lg,/train/SymLG/CROHME2019_train/2009213-137-84.lg
1258,/train/INKML/CROHME2019_train/2009213-137-85.inkml,/train/IMG_rendering/2009213-137-85.png,/train/LG/CROHME2019_train/2009213-137-85.lg,/train/SymLG/CROHME2019_train/2009213-137-85.lg
1259,/train/INKML/CROHME2019_train/2009213-137-87.inkml,/train/IMG_rendering/2009213-137-87.png,/train/LG/CROHME2019_train/2009213-137-87.lg,/train/SymLG/CROHME2019_train/2009213-137-87.lg
1260,/train/INKML/CROHME2019_train/2009213-137-88.inkml,/train/IMG_rendering/2009213-137-88.png,/train/LG/CROHME2019_train/2009213-137-88.lg,/train/SymLG/CROHME2019_train/2009213-137-88.lg
1261,/train/INKML/CROHME2019_train/2009213-137-9.inkml,/train/IMG_rendering/2009213-137-9.png,/train/LG/CROHME2019_train/2009213-137-9.lg,/train/SymLG/CROHME2019_train/2009213-137-9.lg
1262,/train/INKML/CROHME2019_train/2009213-137-93.inkml,/train/IMG_rendering/2009213-137-93.png,/train/LG/CROHME2019_train/2009213-137-93.lg,/train/SymLG/CROHME2019_train/2009213-137-93.lg
1263,/train/INKML/CROHME2019_train/2009213-137-94.inkml,/train/IMG_rendering/2009213-137-94.png,/train/LG/CROHME2019_train/2009213-137-94.lg,/train/SymLG/CROHME2019_train/2009213-137-94.lg
1264,/train/INKML/CROHME2019_train/2009213-139-1.inkml,/train/IMG_rendering/2009213-139-1.png,/train/LG/CROHME2019_train/2009213-139-1.lg,/train/SymLG/CROHME2019_train/2009213-139-1.lg
1265,/train/INKML/CROHME2019_train/2009213-139-10.inkml,/train/IMG_rendering/2009213-139-10.png,/train/LG/CROHME2019_train/2009213-139-10.lg,/train/SymLG/CROHME2019_train/2009213-139-10.lg
1266,/train/INKML/CROHME2019_train/2009213-139-101.inkml,/train/IMG_rendering/2009213-139-101.png,/train/LG/CROHME2019_train/2009213-139-101.lg,/train/SymLG/CROHME2019_train/2009213-139-101.lg
1267,/train/INKML/CROHME2019_train/2009213-139-103.inkml,/train/IMG_rendering/2009213-139-103.png,/train/LG/CROHME2019_train/2009213-139-103.lg,/train/SymLG/CROHME2019_train/2009213-139-103.lg
1268,/train/INKML/CROHME2019_train/2009213-139-104.inkml,/train/IMG_rendering/2009213-139-104.png,/train/LG/CROHME2019_train/2009213-139-104.lg,/train/SymLG/CROHME2019_train/2009213-139-104.lg
1269,/train/INKML/CROHME2019_train/2009213-139-105.inkml,/train/IMG_rendering/2009213-139-105.png,/train/LG/CROHME2019_train/2009213-139-105.lg,/train/SymLG/CROHME2019_train/2009213-139-105.lg
1270,/train/INKML/CROHME2019_train/2009213-139-106.inkml,/train/IMG_rendering/2009213-139-106.png,/train/LG/CROHME2019_train/2009213-139-106.lg,/train/SymLG/CROHME2019_train/2009213-139-106.lg
1271,/train/INKML/CROHME2019_train/2009213-139-109.inkml,/train/IMG_rendering/2009213-139-109.png,/train/LG/CROHME2019_train/2009213-139-109.lg,/train/SymLG/CROHME2019_train/2009213-139-109.lg
1272,/train/INKML/CROHME2019_train/2009213-139-11.inkml,/train/IMG_rendering/2009213-139-11.png,/train/LG/CROHME2019_train/2009213-139-11.lg,/train/SymLG/CROHME2019_train/2009213-139-11.lg
1273,/train/INKML/CROHME2019_train/2009213-139-112.inkml,/train/IMG_rendering/2009213-139-112.png,/train/LG/CROHME2019_train/2009213-139-112.lg,/train/SymLG/CROHME2019_train/2009213-139-112.lg
1274,/train/INKML/CROHME2019_train/2009213-139-116.inkml,/train/IMG_rendering/2009213-139-116.png,/train/LG/CROHME2019_train/2009213-139-116.lg,/train/SymLG/CROHME2019_train/2009213-139-116.lg
1275,/train/INKML/CROHME2019_train/2009213-139-117.inkml,/train/IMG_rendering/2009213-139-117.png,/train/LG/CROHME2019_train/2009213-139-117.lg,/train/SymLG/CROHME2019_train/2009213-139-117.lg
1276,/train/INKML/CROHME2019_train/2009213-139-118.inkml,/train/IMG_rendering/2009213-139-118.png,/train/LG/CROHME2019_train/2009213-139-118.lg,/train/SymLG/CROHME2019_train/2009213-139-118.lg
1277,/train/INKML/CROHME2019_train/2009213-139-119.inkml,/train/IMG_rendering/2009213-139-119.png,/train/LG/CROHME2019_train/2009213-139-119.lg,/train/SymLG/CROHME2019_train/2009213-139-119.lg
1278,/train/INKML/CROHME2019_train/2009213-139-120.inkml,/train/IMG_rendering/2009213-139-120.png,/train/LG/CROHME2019_train/2009213-139-120.lg,/train/SymLG/CROHME2019_train/2009213-139-120.lg
1279,/train/INKML/CROHME2019_train/2009213-139-123.inkml,/train/IMG_rendering/2009213-139-123.png,/train/LG/CROHME2019_train/2009213-139-123.lg,/train/SymLG/CROHME2019_train/2009213-139-123.lg
1280,/train/INKML/CROHME2019_train/2009213-139-124.inkml,/train/IMG_rendering/2009213-139-124.png,/train/LG/CROHME2019_train/2009213-139-124.lg,/train/SymLG/CROHME2019_train/2009213-139-124.lg
1281,/train/INKML/CROHME2019_train/2009213-139-127.inkml,/train/IMG_rendering/2009213-139-127.png,/train/LG/CROHME2019_train/2009213-139-127.lg,/train/SymLG/CROHME2019_train/2009213-139-127.lg
1282,/train/INKML/CROHME2019_train/2009213-139-129.inkml,/train/IMG_rendering/2009213-139-129.png,/train/LG/CROHME2019_train/2009213-139-129.lg,/train/SymLG/CROHME2019_train/2009213-139-129.lg
1283,/train/INKML/CROHME2019_train/2009213-139-13.inkml,/train/IMG_rendering/2009213-139-13.png,/train/LG/CROHME2019_train/2009213-139-13.lg,/train/SymLG/CROHME2019_train/2009213-139-13.lg
1284,/train/INKML/CROHME2019_train/2009213-139-130.inkml,/train/IMG_rendering/2009213-139-130.png,/train/LG/CROHME2019_train/2009213-139-130.lg,/train/SymLG/CROHME2019_train/2009213-139-130.lg
1285,/train/INKML/CROHME2019_train/2009213-139-133.inkml,/train/IMG_rendering/2009213-139-133.png,/train/LG/CROHME2019_train/2009213-139-133.lg,/train/SymLG/CROHME2019_train/2009213-139-133.lg
1286,/train/INKML/CROHME2019_train/2009213-139-135.inkml,/train/IMG_rendering/2009213-139-135.png,/train/LG/CROHME2019_train/2009213-139-135.lg,/train/SymLG/CROHME2019_train/2009213-139-135.lg
1287,/train/INKML/CROHME2019_train/2009213-139-138.inkml,/train/IMG_rendering/2009213-139-138.png,/train/LG/CROHME2019_train/2009213-139-138.lg,/train/SymLG/CROHME2019_train/2009213-139-138.lg
1288,/train/INKML/CROHME2019_train/2009213-139-139.inkml,/train/IMG_rendering/2009213-139-139.png,/train/LG/CROHME2019_train/2009213-139-139.lg,/train/SymLG/CROHME2019_train/2009213-139-139.lg
1289,/train/INKML/CROHME2019_train/2009213-139-14.inkml,/train/IMG_rendering/2009213-139-14.png,/train/LG/CROHME2019_train/2009213-139-14.lg,/train/SymLG/CROHME2019_train/2009213-139-14.lg
1290,/train/INKML/CROHME2019_train/2009213-139-140.inkml,/train/IMG_rendering/2009213-139-140.png,/train/LG/CROHME2019_train/2009213-139-140.lg,/train/SymLG/CROHME2019_train/2009213-139-140.lg
1291,/train/INKML/CROHME2019_train/2009213-139-141.inkml,/train/IMG_rendering/2009213-139-141.png,/train/LG/CROHME2019_train/2009213-139-141.lg,/train/SymLG/CROHME2019_train/2009213-139-141.lg
1292,/train/INKML/CROHME2019_train/2009213-139-142.inkml,/train/IMG_rendering/2009213-139-142.png,/train/LG/CROHME2019_train/2009213-139-142.lg,/train/SymLG/CROHME2019_train/2009213-139-142.lg
1293,/train/INKML/CROHME2019_train/2009213-139-148.inkml,/train/IMG_rendering/2009213-139-148.png,/train/LG/CROHME2019_train/2009213-139-148.lg,/train/SymLG/CROHME2019_train/2009213-139-148.lg
1294,/train/INKML/CROHME2019_train/2009213-139-15.inkml,/train/IMG_rendering/2009213-139-15.png,/train/LG/CROHME2019_train/2009213-139-15.lg,/train/SymLG/CROHME2019_train/2009213-139-15.lg
1295,/train/INKML/CROHME2019_train/2009213-139-150.inkml,/train/IMG_rendering/2009213-139-150.png,/train/LG/CROHME2019_train/2009213-139-150.lg,/train/SymLG/CROHME2019_train/2009213-139-150.lg
1296,/train/INKML/CROHME2019_train/2009213-139-152.inkml,/train/IMG_rendering/2009213-139-152.png,/train/LG/CROHME2019_train/2009213-139-152.lg,/train/SymLG/CROHME2019_train/2009213-139-152.lg
1297,/train/INKML/CROHME2019_train/2009213-139-156.inkml,/train/IMG_rendering/2009213-139-156.png,/train/LG/CROHME2019_train/2009213-139-156.lg,/train/SymLG/CROHME2019_train/2009213-139-156.lg
1298,/train/INKML/CROHME2019_train/2009213-139-157.inkml,/train/IMG_rendering/2009213-139-157.png,/train/LG/CROHME2019_train/2009213-139-157.lg,/train/SymLG/CROHME2019_train/2009213-139-157.lg
1299,/train/INKML/CROHME2019_train/2009213-139-159.inkml,/train/IMG_rendering/2009213-139-159.png,/train/LG/CROHME2019_train/2009213-139-159.lg,/train/SymLG/CROHME2019_train/2009213-139-159.lg
1300,/train/INKML/CROHME2019_train/2009213-139-16.inkml,/train/IMG_rendering/2009213-139-16.png,/train/LG/CROHME2019_train/2009213-139-16.lg,/train/SymLG/CROHME2019_train/2009213-139-16.lg
1301,/train/INKML/CROHME2019_train/2009213-139-161.inkml,/train/IMG_rendering/2009213-139-161.png,/train/LG/CROHME2019_train/2009213-139-161.lg,/train/SymLG/CROHME2019_train/2009213-139-161.lg
1302,/train/INKML/CROHME2019_train/2009213-139-162.inkml,/train/IMG_rendering/2009213-139-162.png,/train/LG/CROHME2019_train/2009213-139-162.lg,/train/SymLG/CROHME2019_train/2009213-139-162.lg
1303,/train/INKML/CROHME2019_train/2009213-139-167.inkml,/train/IMG_rendering/2009213-139-167.png,/train/LG/CROHME2019_train/2009213-139-167.lg,/train/SymLG/CROHME2019_train/2009213-139-167.lg
1304,/train/INKML/CROHME2019_train/2009213-139-168.inkml,/train/IMG_rendering/2009213-139-168.png,/train/LG/CROHME2019_train/2009213-139-168.lg,/train/SymLG/CROHME2019_train/2009213-139-168.lg
1305,/train/INKML/CROHME2019_train/2009213-139-17.inkml,/train/IMG_rendering/2009213-139-17.png,/train/LG/CROHME2019_train/2009213-139-17.lg,/train/SymLG/CROHME2019_train/2009213-139-17.lg
1306,/train/INKML/CROHME2019_train/2009213-139-173.inkml,/train/IMG_rendering/2009213-139-173.png,/train/LG/CROHME2019_train/2009213-139-173.lg,/train/SymLG/CROHME2019_train/2009213-139-173.lg
1307,/train/INKML/CROHME2019_train/2009213-139-174.inkml,/train/IMG_rendering/2009213-139-174.png,/train/LG/CROHME2019_train/2009213-139-174.lg,/train/SymLG/CROHME2019_train/2009213-139-174.lg
1308,/train/INKML/CROHME2019_train/2009213-139-178.inkml,/train/IMG_rendering/2009213-139-178.png,/train/LG/CROHME2019_train/2009213-139-178.lg,/train/SymLG/CROHME2019_train/2009213-139-178.lg
1309,/train/INKML/CROHME2019_train/2009213-139-179.inkml,/train/IMG_rendering/2009213-139-179.png,/train/LG/CROHME2019_train/2009213-139-179.lg,/train/SymLG/CROHME2019_train/2009213-139-179.lg
1310,/train/INKML/CROHME2019_train/2009213-139-18.inkml,/train/IMG_rendering/2009213-139-18.png,/train/LG/CROHME2019_train/2009213-139-18.lg,/train/SymLG/CROHME2019_train/2009213-139-18.lg
1311,/train/INKML/CROHME2019_train/2009213-139-181.inkml,/train/IMG_rendering/2009213-139-181.png,/train/LG/CROHME2019_train/2009213-139-181.lg,/train/SymLG/CROHME2019_train/2009213-139-181.lg
1312,/train/INKML/CROHME2019_train/2009213-139-183.inkml,/train/IMG_rendering/2009213-139-183.png,/train/LG/CROHME2019_train/2009213-139-183.lg,/train/SymLG/CROHME2019_train/2009213-139-183.lg
1313,/train/INKML/CROHME2019_train/2009213-139-185.inkml,/train/IMG_rendering/2009213-139-185.png,/train/LG/CROHME2019_train/2009213-139-185.lg,/train/SymLG/CROHME2019_train/2009213-139-185.lg
1314,/train/INKML/CROHME2019_train/2009213-139-187.inkml,/train/IMG_rendering/2009213-139-187.png,/train/LG/CROHME2019_train/2009213-139-187.lg,/train/SymLG/CROHME2019_train/2009213-139-187.lg
1315,/train/INKML/CROHME2019_train/2009213-139-19.inkml,/train/IMG_rendering/2009213-139-19.png,/train/LG/CROHME2019_train/2009213-139-19.lg,/train/SymLG/CROHME2019_train/2009213-139-19.lg
1316,/train/INKML/CROHME2019_train/2009213-139-192.inkml,/train/IMG_rendering/2009213-139-192.png,/train/LG/CROHME2019_train/2009213-139-192.lg,/train/SymLG/CROHME2019_train/2009213-139-192.lg
1317,/train/INKML/CROHME2019_train/2009213-139-195.inkml,/train/IMG_rendering/2009213-139-195.png,/train/LG/CROHME2019_train/2009213-139-195.lg,/train/SymLG/CROHME2019_train/2009213-139-195.lg
1318,/train/INKML/CROHME2019_train/2009213-139-197.inkml,/train/IMG_rendering/2009213-139-197.png,/train/LG/CROHME2019_train/2009213-139-197.lg,/train/SymLG/CROHME2019_train/2009213-139-197.lg
1319,/train/INKML/CROHME2019_train/2009213-139-198.inkml,/train/IMG_rendering/2009213-139-198.png,/train/LG/CROHME2019_train/2009213-139-198.lg,/train/SymLG/CROHME2019_train/2009213-139-198.lg
1320,/train/INKML/CROHME2019_train/2009213-139-199.inkml,/train/IMG_rendering/2009213-139-199.png,/train/LG/CROHME2019_train/2009213-139-199.lg,/train/SymLG/CROHME2019_train/2009213-139-199.lg
1321,/train/INKML/CROHME2019_train/2009213-139-2.inkml,/train/IMG_rendering/2009213-139-2.png,/train/LG/CROHME2019_train/2009213-139-2.lg,/train/SymLG/CROHME2019_train/2009213-139-2.lg
1322,/train/INKML/CROHME2019_train/2009213-139-205.inkml,/train/IMG_rendering/2009213-139-205.png,/train/LG/CROHME2019_train/2009213-139-205.lg,/train/SymLG/CROHME2019_train/2009213-139-205.lg
1323,/train/INKML/CROHME2019_train/2009213-139-206.inkml,/train/IMG_rendering/2009213-139-206.png,/train/LG/CROHME2019_train/2009213-139-206.lg,/train/SymLG/CROHME2019_train/2009213-139-206.lg
1324,/train/INKML/CROHME2019_train/2009213-139-207.inkml,/train/IMG_rendering/2009213-139-207.png,/train/LG/CROHME2019_train/2009213-139-207.lg,/train/SymLG/CROHME2019_train/2009213-139-207.lg
1325,/train/INKML/CROHME2019_train/2009213-139-211.inkml,/train/IMG_rendering/2009213-139-211.png,/train/LG/CROHME2019_train/2009213-139-211.lg,/train/SymLG/CROHME2019_train/2009213-139-211.lg
1326,/train/INKML/CROHME2019_train/2009213-139-212.inkml,/train/IMG_rendering/2009213-139-212.png,/train/LG/CROHME2019_train/2009213-139-212.lg,/train/SymLG/CROHME2019_train/2009213-139-212.lg
1327,/train/INKML/CROHME2019_train/2009213-139-213.inkml,/train/IMG_rendering/2009213-139-213.png,/train/LG/CROHME2019_train/2009213-139-213.lg,/train/SymLG/CROHME2019_train/2009213-139-213.lg
1328,/train/INKML/CROHME2019_train/2009213-139-217.inkml,/train/IMG_rendering/2009213-139-217.png,/train/LG/CROHME2019_train/2009213-139-217.lg,/train/SymLG/CROHME2019_train/2009213-139-217.lg
1329,/train/INKML/CROHME2019_train/2009213-139-22.inkml,/train/IMG_rendering/2009213-139-22.png,/train/LG/CROHME2019_train/2009213-139-22.lg,/train/SymLG/CROHME2019_train/2009213-139-22.lg
1330,/train/INKML/CROHME2019_train/2009213-139-220.inkml,/train/IMG_rendering/2009213-139-220.png,/train/LG/CROHME2019_train/2009213-139-220.lg,/train/SymLG/CROHME2019_train/2009213-139-220.lg
1331,/train/INKML/CROHME2019_train/2009213-139-221.inkml,/train/IMG_rendering/2009213-139-221.png,/train/LG/CROHME2019_train/2009213-139-221.lg,/train/SymLG/CROHME2019_train/2009213-139-221.lg
1332,/train/INKML/CROHME2019_train/2009213-139-224.inkml,/train/IMG_rendering/2009213-139-224.png,/train/LG/CROHME2019_train/2009213-139-224.lg,/train/SymLG/CROHME2019_train/2009213-139-224.lg
1333,/train/INKML/CROHME2019_train/2009213-139-228.inkml,/train/IMG_rendering/2009213-139-228.png,/train/LG/CROHME2019_train/2009213-139-228.lg,/train/SymLG/CROHME2019_train/2009213-139-228.lg
1334,/train/INKML/CROHME2019_train/2009213-139-23.inkml,/train/IMG_rendering/2009213-139-23.png,/train/LG/CROHME2019_train/2009213-139-23.lg,/train/SymLG/CROHME2019_train/2009213-139-23.lg
1335,/train/INKML/CROHME2019_train/2009213-139-232.inkml,/train/IMG_rendering/2009213-139-232.png,/train/LG/CROHME2019_train/2009213-139-232.lg,/train/SymLG/CROHME2019_train/2009213-139-232.lg
1336,/train/INKML/CROHME2019_train/2009213-139-233.inkml,/train/IMG_rendering/2009213-139-233.png,/train/LG/CROHME2019_train/2009213-139-233.lg,/train/SymLG/CROHME2019_train/2009213-139-233.lg
1337,/train/INKML/CROHME2019_train/2009213-139-234.inkml,/train/IMG_rendering/2009213-139-234.png,/train/LG/CROHME2019_train/2009213-139-234.lg,/train/SymLG/CROHME2019_train/2009213-139-234.lg
1338,/train/INKML/CROHME2019_train/2009213-139-237.inkml,/train/IMG_rendering/2009213-139-237.png,/train/LG/CROHME2019_train/2009213-139-237.lg,/train/SymLG/CROHME2019_train/2009213-139-237.lg
1339,/train/INKML/CROHME2019_train/2009213-139-238.inkml,/train/IMG_rendering/2009213-139-238.png,/train/LG/CROHME2019_train/2009213-139-238.lg,/train/SymLG/CROHME2019_train/2009213-139-238.lg
