,flag,img,lg,symlg
1767,train,/train/CROHME/IMG_rendering/200922-949-32.png,/train/CROHME/LG/CROHME2019_train/200922-949-32.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-32.lg
1768,train,/train/CROHME/IMG_rendering/200922-949-35.png,/train/CROHME/LG/CROHME2019_train/200922-949-35.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-35.lg
1769,train,/train/CROHME/IMG_rendering/200922-949-37.png,/train/CROHME/LG/CROHME2019_train/200922-949-37.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-37.lg
1770,train,/train/CROHME/IMG_rendering/200922-949-38.png,/train/CROHME/LG/CROHME2019_train/200922-949-38.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-38.lg
1771,train,/train/CROHME/IMG_rendering/200922-949-4.png,/train/CROHME/LG/CROHME2019_train/200922-949-4.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-4.lg
1772,train,/train/CROHME/IMG_rendering/200922-949-40.png,/train/CROHME/LG/CROHME2019_train/200922-949-40.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-40.lg
1773,train,/train/CROHME/IMG_rendering/200922-949-42.png,/train/CROHME/LG/CROHME2019_train/200922-949-42.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-42.lg
1774,train,/train/CROHME/IMG_rendering/200922-949-43.png,/train/CROHME/LG/CROHME2019_train/200922-949-43.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-43.lg
1775,train,/train/CROHME/IMG_rendering/200922-949-44.png,/train/CROHME/LG/CROHME2019_train/200922-949-44.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-44.lg
1776,train,/train/CROHME/IMG_rendering/200922-949-47.png,/train/CROHME/LG/CROHME2019_train/200922-949-47.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-47.lg
1777,train,/train/CROHME/IMG_rendering/200922-949-48.png,/train/CROHME/LG/CROHME2019_train/200922-949-48.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-48.lg
1778,train,/train/CROHME/IMG_rendering/200922-949-49.png,/train/CROHME/LG/CROHME2019_train/200922-949-49.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-49.lg
1779,train,/train/CROHME/IMG_rendering/200922-949-5.png,/train/CROHME/LG/CROHME2019_train/200922-949-5.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-5.lg
1780,train,/train/CROHME/IMG_rendering/200922-949-51.png,/train/CROHME/LG/CROHME2019_train/200922-949-51.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-51.lg
1781,train,/train/CROHME/IMG_rendering/200922-949-52.png,/train/CROHME/LG/CROHME2019_train/200922-949-52.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-52.lg
1782,train,/train/CROHME/IMG_rendering/200922-949-54.png,/train/CROHME/LG/CROHME2019_train/200922-949-54.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-54.lg
1783,train,/train/CROHME/IMG_rendering/200922-949-55.png,/train/CROHME/LG/CROHME2019_train/200922-949-55.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-55.lg
1784,train,/train/CROHME/IMG_rendering/200922-949-56.png,/train/CROHME/LG/CROHME2019_train/200922-949-56.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-56.lg
1785,train,/train/CROHME/IMG_rendering/200922-949-59.png,/train/CROHME/LG/CROHME2019_train/200922-949-59.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-59.lg
1786,train,/train/CROHME/IMG_rendering/200922-949-6.png,/train/CROHME/LG/CROHME2019_train/200922-949-6.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-6.lg
1787,train,/train/CROHME/IMG_rendering/200922-949-60.png,/train/CROHME/LG/CROHME2019_train/200922-949-60.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-60.lg
1788,train,/train/CROHME/IMG_rendering/200922-949-61.png,/train/CROHME/LG/CROHME2019_train/200922-949-61.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-61.lg
1789,train,/train/CROHME/IMG_rendering/200922-949-62.png,/train/CROHME/LG/CROHME2019_train/200922-949-62.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-62.lg
1790,train,/train/CROHME/IMG_rendering/200922-949-63.png,/train/CROHME/LG/CROHME2019_train/200922-949-63.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-63.lg
1791,train,/train/CROHME/IMG_rendering/200922-949-64.png,/train/CROHME/LG/CROHME2019_train/200922-949-64.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-64.lg
1792,train,/train/CROHME/IMG_rendering/200922-949-65.png,/train/CROHME/LG/CROHME2019_train/200922-949-65.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-65.lg
1793,train,/train/CROHME/IMG_rendering/200922-949-66.png,/train/CROHME/LG/CROHME2019_train/200922-949-66.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-66.lg
1794,train,/train/CROHME/IMG_rendering/200922-949-67.png,/train/CROHME/LG/CROHME2019_train/200922-949-67.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-67.lg
1795,train,/train/CROHME/IMG_rendering/200922-949-68.png,/train/CROHME/LG/CROHME2019_train/200922-949-68.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-68.lg
1796,train,/train/CROHME/IMG_rendering/200922-949-7.png,/train/CROHME/LG/CROHME2019_train/200922-949-7.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-7.lg
1797,train,/train/CROHME/IMG_rendering/200922-949-71.png,/train/CROHME/LG/CROHME2019_train/200922-949-71.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-71.lg
1798,train,/train/CROHME/IMG_rendering/200922-949-72.png,/train/CROHME/LG/CROHME2019_train/200922-949-72.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-72.lg
1799,train,/train/CROHME/IMG_rendering/200922-949-73.png,/train/CROHME/LG/CROHME2019_train/200922-949-73.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-73.lg
1800,train,/train/CROHME/IMG_rendering/200922-949-78.png,/train/CROHME/LG/CROHME2019_train/200922-949-78.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-78.lg
1801,train,/train/CROHME/IMG_rendering/200922-949-8.png,/train/CROHME/LG/CROHME2019_train/200922-949-8.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-8.lg
1802,train,/train/CROHME/IMG_rendering/200922-949-81.png,/train/CROHME/LG/CROHME2019_train/200922-949-81.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-81.lg
1803,train,/train/CROHME/IMG_rendering/200922-949-82.png,/train/CROHME/LG/CROHME2019_train/200922-949-82.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-82.lg
1804,train,/train/CROHME/IMG_rendering/200922-949-85.png,/train/CROHME/LG/CROHME2019_train/200922-949-85.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-85.lg
1805,train,/train/CROHME/IMG_rendering/200922-949-86.png,/train/CROHME/LG/CROHME2019_train/200922-949-86.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-86.lg
1806,train,/train/CROHME/IMG_rendering/200922-949-87.png,/train/CROHME/LG/CROHME2019_train/200922-949-87.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-87.lg
1807,train,/train/CROHME/IMG_rendering/200922-949-9.png,/train/CROHME/LG/CROHME2019_train/200922-949-9.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-9.lg
1808,train,/train/CROHME/IMG_rendering/200922-949-90.png,/train/CROHME/LG/CROHME2019_train/200922-949-90.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-90.lg
1809,train,/train/CROHME/IMG_rendering/200922-949-91.png,/train/CROHME/LG/CROHME2019_train/200922-949-91.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-91.lg
1810,train,/train/CROHME/IMG_rendering/200922-949-93.png,/train/CROHME/LG/CROHME2019_train/200922-949-93.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-93.lg
1811,train,/train/CROHME/IMG_rendering/200922-949-96.png,/train/CROHME/LG/CROHME2019_train/200922-949-96.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-96.lg
1812,train,/train/CROHME/IMG_rendering/200922-949-98.png,/train/CROHME/LG/CROHME2019_train/200922-949-98.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-98.lg
1813,train,/train/CROHME/IMG_rendering/200922-949-99.png,/train/CROHME/LG/CROHME2019_train/200922-949-99.lg,/train/CROHME/SymLG/CROHME2019_train/200922-949-99.lg
1814,train,/train/CROHME/IMG_rendering/2009220-1327-0.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-0.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-0.lg
1815,train,/train/CROHME/IMG_rendering/2009220-1327-104.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-104.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-104.lg
1816,train,/train/CROHME/IMG_rendering/2009220-1327-105.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-105.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-105.lg
1817,train,/train/CROHME/IMG_rendering/2009220-1327-107.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-107.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-107.lg
1818,train,/train/CROHME/IMG_rendering/2009220-1327-108.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-108.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-108.lg
1819,train,/train/CROHME/IMG_rendering/2009220-1327-11.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-11.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-11.lg
1820,train,/train/CROHME/IMG_rendering/2009220-1327-110.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-110.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-110.lg
1821,train,/train/CROHME/IMG_rendering/2009220-1327-112.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-112.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-112.lg
1822,train,/train/CROHME/IMG_rendering/2009220-1327-113.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-113.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-113.lg
1823,train,/train/CROHME/IMG_rendering/2009220-1327-114.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-114.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-114.lg
1824,train,/train/CROHME/IMG_rendering/2009220-1327-115.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-115.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-115.lg
1825,train,/train/CROHME/IMG_rendering/2009220-1327-116.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-116.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-116.lg
1826,train,/train/CROHME/IMG_rendering/2009220-1327-117.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-117.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-117.lg
1827,train,/train/CROHME/IMG_rendering/2009220-1327-119.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-119.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-119.lg
1828,train,/train/CROHME/IMG_rendering/2009220-1327-12.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-12.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-12.lg
1829,train,/train/CROHME/IMG_rendering/2009220-1327-120.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-120.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-120.lg
1830,train,/train/CROHME/IMG_rendering/2009220-1327-121.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-121.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-121.lg
1831,train,/train/CROHME/IMG_rendering/2009220-1327-13.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-13.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-13.lg
1832,train,/train/CROHME/IMG_rendering/2009220-1327-14.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-14.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-14.lg
1833,train,/train/CROHME/IMG_rendering/2009220-1327-18.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-18.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-18.lg
1834,train,/train/CROHME/IMG_rendering/2009220-1327-19.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-19.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-19.lg
1835,train,/train/CROHME/IMG_rendering/2009220-1327-2.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-2.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-2.lg
1836,train,/train/CROHME/IMG_rendering/2009220-1327-20.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-20.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-20.lg
1837,train,/train/CROHME/IMG_rendering/2009220-1327-21.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-21.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-21.lg
1838,train,/train/CROHME/IMG_rendering/2009220-1327-23.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-23.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-23.lg
1839,train,/train/CROHME/IMG_rendering/2009220-1327-24.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-24.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-24.lg
1840,train,/train/CROHME/IMG_rendering/2009220-1327-26.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-26.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-26.lg
1841,train,/train/CROHME/IMG_rendering/2009220-1327-27.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-27.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-27.lg
1842,train,/train/CROHME/IMG_rendering/2009220-1327-30.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-30.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-30.lg
1843,train,/train/CROHME/IMG_rendering/2009220-1327-31.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-31.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-31.lg
1844,train,/train/CROHME/IMG_rendering/2009220-1327-32.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-32.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-32.lg
1845,train,/train/CROHME/IMG_rendering/2009220-1327-37.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-37.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-37.lg
1846,train,/train/CROHME/IMG_rendering/2009220-1327-38.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-38.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-38.lg
1847,train,/train/CROHME/IMG_rendering/2009220-1327-4.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-4.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-4.lg
1848,train,/train/CROHME/IMG_rendering/2009220-1327-42.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-42.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-42.lg
1849,train,/train/CROHME/IMG_rendering/2009220-1327-44.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-44.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-44.lg
1850,train,/train/CROHME/IMG_rendering/2009220-1327-45.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-45.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-45.lg
1851,train,/train/CROHME/IMG_rendering/2009220-1327-48.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-48.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-48.lg
1852,train,/train/CROHME/IMG_rendering/2009220-1327-5.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-5.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-5.lg
1853,train,/train/CROHME/IMG_rendering/2009220-1327-51.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-51.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-51.lg
1854,train,/train/CROHME/IMG_rendering/2009220-1327-52.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-52.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-52.lg
1855,train,/train/CROHME/IMG_rendering/2009220-1327-53.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-53.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-53.lg
1856,train,/train/CROHME/IMG_rendering/2009220-1327-54.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-54.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-54.lg
1857,train,/train/CROHME/IMG_rendering/2009220-1327-55.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-55.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-55.lg
1858,train,/train/CROHME/IMG_rendering/2009220-1327-56.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-56.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-56.lg
1859,train,/train/CROHME/IMG_rendering/2009220-1327-58.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-58.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-58.lg
1860,train,/train/CROHME/IMG_rendering/2009220-1327-6.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-6.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-6.lg
1861,train,/train/CROHME/IMG_rendering/2009220-1327-62.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-62.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-62.lg
1862,train,/train/CROHME/IMG_rendering/2009220-1327-63.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-63.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-63.lg
1863,train,/train/CROHME/IMG_rendering/2009220-1327-65.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-65.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-65.lg
1864,train,/train/CROHME/IMG_rendering/2009220-1327-66.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-66.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-66.lg
1865,train,/train/CROHME/IMG_rendering/2009220-1327-67.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-67.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-67.lg
1866,train,/train/CROHME/IMG_rendering/2009220-1327-68.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-68.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-68.lg
1867,train,/train/CROHME/IMG_rendering/2009220-1327-7.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-7.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-7.lg
1868,train,/train/CROHME/IMG_rendering/2009220-1327-70.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-70.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-70.lg
1869,train,/train/CROHME/IMG_rendering/2009220-1327-72.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-72.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-72.lg
1870,train,/train/CROHME/IMG_rendering/2009220-1327-73.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-73.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-73.lg
1871,train,/train/CROHME/IMG_rendering/2009220-1327-74.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-74.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-74.lg
1872,train,/train/CROHME/IMG_rendering/2009220-1327-78.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-78.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-78.lg
1873,train,/train/CROHME/IMG_rendering/2009220-1327-79.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-79.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-79.lg
1874,train,/train/CROHME/IMG_rendering/2009220-1327-8.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-8.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-8.lg
1875,train,/train/CROHME/IMG_rendering/2009220-1327-83.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-83.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-83.lg
1876,train,/train/CROHME/IMG_rendering/2009220-1327-84.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-84.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-84.lg
1877,train,/train/CROHME/IMG_rendering/2009220-1327-85.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-85.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-85.lg
1878,train,/train/CROHME/IMG_rendering/2009220-1327-88.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-88.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-88.lg
1879,train,/train/CROHME/IMG_rendering/2009220-1327-9.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-9.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-9.lg
1880,train,/train/CROHME/IMG_rendering/2009220-1327-93.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-93.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-93.lg
1881,train,/train/CROHME/IMG_rendering/2009220-1327-95.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-95.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-95.lg
1882,train,/train/CROHME/IMG_rendering/2009220-1327-99.png,/train/CROHME/LG/CROHME2019_train/2009220-1327-99.lg,/train/CROHME/SymLG/CROHME2019_train/2009220-1327-99.lg
1883,train,/train/CROHME/IMG_rendering/200923-1251-1.png,/train/CROHME/LG/CROHME2019_train/200923-1251-1.lg,/train/CROHME/SymLG/CROHME2019_train/200923-1251-1.lg
1884,train,/train/CROHME/IMG_rendering/200923-1251-102.png,/train/CROHME/LG/CROHME2019_train/200923-1251-102.lg,/train/CROHME/SymLG/CROHME2019_train/200923-1251-102.lg
1885,train,/train/CROHME/IMG_rendering/200923-1251-103.png,/train/CROHME/LG/CROHME2019_train/200923-1251-103.lg,/train/CROHME/SymLG/CROHME2019_train/200923-1251-103.lg
1886,train,/train/CROHME/IMG_rendering/200923-1251-104.png,/train/CROHME/LG/CROHME2019_train/200923-1251-104.lg,/train/CROHME/SymLG/CROHME2019_train/200923-1251-104.lg
1887,train,/train/CROHME/IMG_rendering/200923-1251-106.png,/train/CROHME/LG/CROHME2019_train/200923-1251-106.lg,/train/CROHME/SymLG/CROHME2019_train/200923-1251-106.lg
1888,train,/train/CROHME/IMG_rendering/200923-1251-107.png,/train/CROHME/LG/CROHME2019_train/200923-1251-107.lg,/train/CROHME/SymLG/CROHME2019_train/200923-1251-107.lg
