,flag,inkml,lg,symlg
814,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-123.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-123.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-123.lg
815,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-124.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-124.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-124.lg
816,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-126.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-126.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-126.lg
817,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-13.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-13.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-13.lg
818,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-131.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-131.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-131.lg
819,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-132.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-132.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-132.lg
820,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-133.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-133.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-133.lg
821,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-134.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-134.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-134.lg
822,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-135.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-135.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-135.lg
823,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-137.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-137.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-137.lg
824,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-14.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-14.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-14.lg
825,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-142.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-142.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-142.lg
826,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-146.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-146.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-146.lg
827,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-147.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-147.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-147.lg
828,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-148.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-148.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-148.lg
829,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-149.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-149.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-149.lg
830,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-15.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-15.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-15.lg
831,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-151.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-151.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-151.lg
832,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-154.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-154.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-154.lg
833,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-155.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-155.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-155.lg
834,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-156.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-156.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-156.lg
835,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-157.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-157.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-157.lg
836,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-159.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-159.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-159.lg
837,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-16.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-16.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-16.lg
838,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-160.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-160.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-160.lg
839,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-161.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-161.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-161.lg
840,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-162.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-162.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-162.lg
841,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-165.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-165.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-165.lg
842,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-166.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-166.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-166.lg
843,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-167.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-167.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-167.lg
844,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-169.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-169.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-169.lg
845,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-17.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-17.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-17.lg
846,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-172.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-172.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-172.lg
847,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-175.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-175.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-175.lg
848,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-176.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-176.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-176.lg
849,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-178.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-178.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-178.lg
850,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-179.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-179.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-179.lg
851,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-18.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-18.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-18.lg
852,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-181.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-181.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-181.lg
853,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-183.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-183.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-183.lg
854,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-185.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-185.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-185.lg
855,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-189.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-189.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-189.lg
856,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-19.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-19.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-19.lg
857,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-190.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-190.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-190.lg
858,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-192.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-192.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-192.lg
859,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-195.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-195.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-195.lg
860,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-196.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-196.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-196.lg
861,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-197.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-197.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-197.lg
862,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-198.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-198.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-198.lg
863,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-199.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-199.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-199.lg
864,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-2.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-2.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-2.lg
865,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-201.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-201.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-201.lg
866,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-203.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-203.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-203.lg
867,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-204.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-204.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-204.lg
868,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-205.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-205.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-205.lg
869,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-206.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-206.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-206.lg
870,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-207.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-207.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-207.lg
871,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-208.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-208.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-208.lg
872,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-21.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-21.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-21.lg
873,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-211.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-211.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-211.lg
874,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-212.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-212.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-212.lg
875,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-213.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-213.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-213.lg
876,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-214.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-214.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-214.lg
877,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-215.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-215.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-215.lg
878,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-216.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-216.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-216.lg
879,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-218.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-218.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-218.lg
880,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-220.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-220.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-220.lg
881,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-221.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-221.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-221.lg
882,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-223.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-223.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-223.lg
883,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-224.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-224.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-224.lg
884,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-225.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-225.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-225.lg
885,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-229.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-229.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-229.lg
886,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-230.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-230.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-230.lg
887,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-233.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-233.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-233.lg
888,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-235.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-235.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-235.lg
889,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-236.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-236.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-236.lg
890,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-24.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-24.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-24.lg
891,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-26.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-26.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-26.lg
892,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-3.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-3.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-3.lg
893,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-30.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-30.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-30.lg
894,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-32.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-32.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-32.lg
895,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-33.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-33.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-33.lg
896,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-35.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-35.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-35.lg
897,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-37.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-37.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-37.lg
898,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-38.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-38.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-38.lg
899,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-4.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-4.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-4.lg
900,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-40.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-40.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-40.lg
901,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-41.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-41.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-41.lg
902,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-42.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-42.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-42.lg
903,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-43.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-43.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-43.lg
904,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-44.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-44.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-44.lg
905,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-45.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-45.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-45.lg
906,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-46.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-46.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-46.lg
907,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-47.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-47.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-47.lg
908,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-48.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-48.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-48.lg
909,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-5.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-5.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-5.lg
910,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-52.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-52.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-52.lg
911,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-53.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-53.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-53.lg
912,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-54.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-54.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-54.lg
913,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-55.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-55.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-55.lg
914,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-56.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-56.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-56.lg
915,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-58.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-58.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-58.lg
916,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-59.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-59.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-59.lg
917,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-6.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-6.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-6.lg
918,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-60.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-60.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-60.lg
919,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-61.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-61.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-61.lg
920,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-64.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-64.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-64.lg
921,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-65.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-65.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-65.lg
922,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-69.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-69.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-69.lg
923,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-7.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-7.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-7.lg
924,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-70.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-70.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-70.lg
925,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-71.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-71.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-71.lg
926,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-72.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-72.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-72.lg
927,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-73.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-73.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-73.lg
928,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-74.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-74.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-74.lg
929,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-77.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-77.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-77.lg
930,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-78.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-78.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-78.lg
931,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-79.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-79.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-79.lg
932,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-80.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-80.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-80.lg
933,train,/train/CROHME/INKML/CROHME2019_train/2009210-947-82.inkml,/train/CROHME/LG/CROHME2019_train/2009210-947-82.lg,/train/CROHME/SymLG/CROHME2019_train/2009210-947-82.lg
